483, 1
484, 4
485, 1
486, 1
487, 1
488, 1
489, 2
490, 1
491, 10
492, 1
493, 1
308, 4
494, 1
495, 1
496, 1
497, 1
498, 6
499, 1
500, 4
501, 1
502, 1
503, 2
504, 1
505, 1
506, 1
507, 1
508, 1
509, 1
510, 4
511, 1
512, 2
513, 2
514, 4
515, 4
516, 4
517, 4
518, 4
519, 2
520, 4
521, 1
522, 1
523, 1
524, 1
525, 1
526, 1
527, 1
528, 1
529, 1
530, 1
531, 1
532, 1
533, 1
534, 8
535, 4
536, 4
537, 1
538, 1
539, 3
540, 1
541, 1
542, 1
543, 1
544, 4
545, 10
546, 4
547, 4
548, 4
549, 4
550, 8
551, 4
552, 4
553, 4
554, 4
555, 4
556, 4
557, 4
558, 4
559, 4
560, 4
561, 4
562, 4
563, 4
564, 4
565, 4
566, 4
567, 4
568, 1
569, 2
570, 1
571, 2
572, 12
573, 2
574, 1
575, 1
576, 4
577, 10
578, 4
579, 6
580, 12
581, 6
582, 6
583, 6
584, 6
585, 13
586, 1
587, 8
588, 4
589, 8
590, 8
591, 2
592, 2
593, 6
594, 1
595, 1
596, 1
597, 1
598, 1
599, 6
600, 1
601, 6
602, 2
603, 6
604, 2
605, 5
606, 4
607, 1
608, 1
609, 8
610, 2
611, 6
612, 8
613, 6
614, 14
615, 8
616, 6
617, 6
618, 1
619, 1
620, 2
607, 1
621, 10
622, 10
623, 10
624, 10
625, 10
626, 10
627, 10
628, 10
629, 8
630, 10
631, 10
632, 2
633, 12
634, 11
635, 14
636, 8
637, 8
638, 10
639, 10
640, 8
641, 6
642, 4
643, 15
644, 14
645, 10
646, 10
647, 6
648, 5
649, 14
650, 8
651, 8
652, 8
653, 16
654, 8
655, 17
656, 14
657, 4
658, 2
659, 4
660, 4
661, 4
662, 4
663, 4
664, 4
665, 4
666, 4
667, 1
668, 1
669, 1
670, 1
671, 1
672, 1
248, 1
673, 1
674, 1
675, 1
676, 1
677, 2
678, 4
679, 4
680, 4
681, 4
682, 1
683, 1
684, 1
685, 1
686, 4
687, 1
688, 1
689, 1
690, 1
691, 1
692, 1
693, 1
694, 1
695, 1
696, 1
697, 1
698, 1
699, 1
700, 1
701, 1
702, 1
703, 1
704, 1
705, 1
706, 1
707, 3
708, 8
709, 1
710, 1
711, 1
712, 1
713, 1
714, 8
715, 4
716, 8
717, 8
718, 8
719, 8
720, 6
721, 8
722, 3
723, 3
724, 6
725, 18
726, 9
727, 4
728, 3
729, 3
730, 4
731, 10
732, 1
733, 19
734, 4
735, 1
736, 4
737, 20
738, 14
739, 6
740, 6
741, 20
742, 20
743, 21
744, 20
745, 20
746, 20
747, 20
748, 17
749, 20
750, 22
751, 19
752, 18
753, 5
754, 12
755, 21
756, 2
757, 6
758, 5
759, 14
760, 19
761, 3
762, 18
763, 18
764, 19
765, 17
766, 17
767, 23
768, 23
769, 23
770, 3
771, 23
772, 23
729, 3
773, 5
774, 6
731, 10
775, 19
776, 5
777, 5
778, 21
779, 5
780, 6
781, 21
782, 5
783, 3
784, 5
785, 14
786, 21
787, 6
788, 9
789, 3
790, 6
791, 6
792, 14
793, 3
794, 15
795, 6
796, 12
797, 14
798, 5
799, 23
800, 3
801, 5
802, 3
803, 3
804, 3
805, 3
806, 3
807, 23
808, 3
809, 5
810, 17
811, 21
812, 17
813, 6
814, 23
815, 6
816, 6
817, 7
818, 2
819, 7
820, 23
821, 23
822, 23
823, 24
824, 24
825, 24
826, 19
827, 21
828, 24
829, 6
830, 4
831, 23
832, 19
833, 23
834, 17
835, 17
836, 21
837, 9
838, 18
839, 17
840, 7
841, 25
842, 25
843, 25
844, 25
845, 25
846, 5
847, 6
848, 5
849, 5
850, 23
851, 3
852, 21
853, 5
854, 3
855, 18
856, 6
857, 1
858, 1
859, 2
860, 1
861, 23
862, 1
863, 14
864, 23
865, 23
866, 21
867, 1
574, 1
868, 23
869, 24
870, 24
871, 8
872, 17
873, 1
874, 1
875, 1
876, 1
877, 1
878, 23
879, 1
880, 1
881, 1
669, 1
882, 1
883, 1
884, 1
885, 14
886, 23
887, 23
888, 1
889, 1
890, 1
891, 1
892, 23
893, 23
894, 23
895, 12
896, 23
897, 12
898, 6
899, 17
900, 3
901, 9
902, 12
903, 23
904, 23
905, 12
906, 18
907, 6
908, 23
909, 23
910, 21
911, 12
912, 23
913, 23
914, 17
514, 4
915, 17
916, 6
917, 6
918, 6
919, 1
920, 10
619, 1
921, 6
922, 11
923, 10
924, 6
925, 10
926, 6
927, 3
491, 10
928, 6
929, 6
930, 14
931, 3
932, 9
933, 3
934, 21
935, 5
729, 3
936, 6
937, 12
938, 3
939, 6
940, 3
941, 3
942, 12
943, 4
944, 8
945, 4
946, 5
947, 4
948, 5
949, 5
950, 4
951, 17
952, 1
953, 19
954, 1
955, 18
890, 1
956, 1
957, 10
958, 7
959, 21
61, 4
623, 10
960, 6
645, 10
491, 10
961, 18
122, 4
962, 19
963, 3
763, 18
964, 11
965, 23
966, 6
967, 6
968, 24
969, 14
970, 18
971, 8
972, 2
973, 19
974, 3
975, 3
362, 2
976, 3
977, 9
978, 9
979, 9
980, 3
981, 7
982, 3
983, 9
984, 3
985, 3
986, 17
987, 6
275, 2
988, 17
989, 5
990, 3
991, 3
992, 3
993, 23
994, 7
995, 3
996, 9
997, 3
998, 3
999, 17
1000, 6
1001, 14
1002, 17
1003, 9
1004, 12
1005, 3
1006, 3
1007, 5
1008, 17
1009, 3
1010, 3
1011, 17
1012, 3
1013, 17
1014, 17
1015, 6
1016, 3
1017, 17
1018, 17
1019, 3
1020, 12
450, 2
1021, 3
1022, 3
1023, 6
1024, 3
1025, 7
610, 2
1026, 22
1027, 6
579, 6
1028, 14
1029, 9
1030, 9
1031, 6
1032, 3
1033, 17
1034, 17
1035, 22
1036, 3
1037, 25
1038, 3
1039, 23
1040, 23
1041, 9
1042, 19
1043, 7
1044, 17
1045, 14
1046, 9
1047, 17
1048, 24
1049, 5
1050, 3
1051, 14
1052, 19
1053, 14
1054, 7
1055, 4
1056, 10
1057, 4
1058, 4
731, 10
1059, 4
1060, 4
1061, 4
1062, 4
37, 4
1063, 12
1064, 10
1065, 4
1066, 10
277, 4
1067, 4
1068, 5
448, 2
1069, 4
1070, 10
1071, 4
1072, 1
1073, 1
1074, 4
1075, 4
1076, 2
1077, 4
1078, 24
1079, 4
1080, 5
188, 4
1081, 23
1082, 4
1083, 4
1084, 4
1085, 2
1086, 10
1087, 3
1088, 2
1089, 4
1090, 1
1091, 4
1092, 4
1093, 3
1094, 1
1095, 3
1096, 2
203, 4
1097, 23
1098, 4
1099, 4
1100, 2
1101, 4
1102, 4
1103, 4
1104, 4
345, 4
1105, 4
1106, 4
1107, 4
1108, 4
1109, 24
1110, 2
1111, 2
1112, 4
1113, 10
1114, 10
1115, 4
1116, 12
1117, 4
1118, 1
340, 4
1119, 6
1120, 5
1121, 24
1122, 1
1123, 19
565, 4
1124, 4
1125, 4
1126, 4
1127, 1
1128, 2
1129, 1
1130, 2
1131, 1
1132, 1
1133, 2
1134, 1
1135, 1
502, 1
1136, 1
1137, 1
1138, 2
1139, 1
1140, 1
1141, 1
1142, 1
1143, 2
1144, 1
1145, 2
1146, 1
1147, 1
1148, 1
1149, 1
1150, 1
1151, 2
1152, 1
1153, 1
1154, 1
1155, 1
1156, 1
1157, 1
1158, 1
1159, 1
1160, 1
1161, 1
1162, 1
1163, 1
1164, 1
1165, 1
1166, 1
1167, 2
1168, 2
1169, 2
1170, 2
1171, 2
1172, 2
1173, 2
1174, 2
1175, 1
1176, 2
1177, 2
1178, 1
1179, 2
1180, 1
1181, 2
1182, 1
1183, 2
1184, 2
1185, 1
1186, 2
1187, 2
1188, 1
1189, 2
1190, 1
1191, 1
1192, 1
1193, 2
1194, 1
1195, 1
1196, 1
1197, 1
1198, 1
1199, 1
1200, 2
1201, 1
1202, 4
1203, 1
1204, 1
1205, 1
1206, 1
1207, 4
1208, 2
1209, 1
1210, 4
1211, 1
1212, 1
1213, 1
1214, 1
1215, 12
1216, 4
1217, 4
1218, 2
1219, 4
1220, 1
1221, 1
1222, 4
1223, 1
1224, 4
1225, 1
1226, 4
1227, 4
1228, 4
1229, 6
1230, 1
1231, 1
1232, 4
1233, 4
1234, 4
1235, 1
1236, 1
1237, 1
1238, 1
1239, 1
1240, 1
1241, 1
1242, 1
1243, 1
1244, 6
1245, 1
1246, 1
1247, 1
1248, 1
1249, 1
1250, 1
1251, 1
1252, 1
1253, 23
1254, 23
1255, 2
341, 2
1256, 2
1257, 2
1258, 23
1259, 3
1260, 23
1261, 23
1262, 23
1263, 23
1264, 23
1265, 2
1266, 5
1267, 23
1268, 2
1269, 14
1270, 23
1271, 2
1272, 23
1273, 8
1274, 23
1275, 14
1276, 23
1277, 23
1278, 23
1279, 23
1280, 8
1281, 23
1282, 23
1283, 23
1284, 2
1285, 23
1286, 23
1287, 23
1288, 2
1289, 2
1290, 5
1291, 23
1292, 2
1293, 23
1294, 6
1295, 23
1296, 23
1297, 3
1298, 25
1299, 10
1300, 5
1301, 6
1302, 3
1303, 10
1304, 3
1305, 2
1306, 23
1307, 23
1308, 23
1309, 23
1310, 2
1311, 23
1312, 3
1313, 23
1314, 23
1315, 8
1316, 3
1317, 23
1318, 2
1319, 9
1320, 23
1321, 2
1322, 3
1323, 3
1324, 5
1325, 2
1326, 2
1327, 10
1328, 2
1329, 23
1330, 6
1331, 2
1332, 23
1333, 14
1334, 14
1335, 6
1336, 3
1337, 15
1338, 11
1339, 8
610, 2
1340, 23
1341, 10
1342, 10
1343, 6
1344, 3
1345, 14
1346, 2
1347, 3
1348, 23
1349, 23
1350, 8
805, 3
1351, 5
1352, 3
1353, 3
1354, 2
1355, 9
1356, 14
1357, 23
1358, 10
1359, 3
1360, 5
1361, 6
1362, 6
1363, 17
1364, 23
1365, 14
1366, 14
1367, 23
1368, 14
1369, 3
1370, 14
1371, 5
1372, 12
1373, 6
1374, 6
1375, 23
1376, 17
1377, 2
1378, 23
447, 2
1379, 23
1380, 3
1381, 23
1382, 3
1383, 5
1384, 24
1385, 6
916, 6
1386, 6
1387, 2
1388, 3
1389, 14
1390, 7
1391, 23
1392, 6
1393, 23
1394, 2
1395, 23
1396, 23
1397, 6
1398, 3
1399, 3
1400, 2
1401, 6
1402, 8
1403, 2
1404, 23
1405, 6
1406, 3
1407, 2
1408, 23
1409, 7
1410, 23
1007, 5
1411, 5
1412, 2
1413, 23
1414, 2
1415, 6
1416, 23
1417, 23
1418, 23
1419, 3
1420, 23
1421, 23
452, 1
1422, 23
1423, 23
1424, 23
1425, 14
1426, 23
1427, 3
1428, 2
1429, 6
1430, 23
1431, 23
1432, 2
1433, 23
1434, 23
1435, 23
577, 10
1436, 2
1437, 2
1438, 23
1439, 23
1440, 5
1441, 12
1442, 3
1443, 11
1444, 23
1445, 23
1446, 10
1447, 12
1448, 2
1449, 23
1450, 2
1451, 24
1452, 3
1453, 2
1454, 23
1455, 23
1456, 23
1457, 6
1458, 23
1459, 2
1460, 23
1461, 3
1462, 2
1463, 17
1464, 10
1465, 2
1466, 3
1467, 23
1468, 24
1469, 24
1470, 23
1471, 2
1472, 23
1473, 10
1474, 23
1475, 23
1476, 23
1477, 3
1478, 23
1479, 2
1480, 12
1481, 3
1482, 14
1483, 14
1484, 2
1485, 2
1486, 10
1487, 6
1488, 23
1489, 6
1490, 5
1491, 4
1492, 2
1493, 5
1494, 23
1495, 5
1496, 9
1497, 17
1498, 2
1499, 2
1500, 23
1501, 23
1502, 3
1503, 23
1504, 23
1505, 23
1506, 23
1507, 3
1508, 3
1509, 5
1510, 12
1511, 23
1512, 6
1513, 23
1514, 2
1515, 5
1516, 23
1517, 6
1518, 23
1519, 2
1520, 12
1521, 23
1522, 2
1523, 23
1524, 23
1525, 5
1526, 23
1527, 23
1528, 6
1529, 23
1530, 2
1531, 23
1532, 23
1533, 23
1534, 23
1535, 23
1536, 6
1537, 23
1538, 23
1539, 23
1540, 12
1541, 23
1542, 23
1543, 23
1544, 23
1545, 23
1546, 6
1547, 23
1548, 24
1549, 23
1550, 23
1551, 6
1552, 6
1553, 2
1554, 2
1555, 23
1556, 23
1557, 23
1558, 23
1559, 23
1560, 23
1561, 23
1562, 5
1563, 5
1564, 3
1565, 6
1566, 3
1567, 23
1568, 17
1569, 17
1570, 23
1571, 6
1572, 23
1573, 23
1574, 9
1575, 9
1576, 5
1577, 2
1578, 5
1579, 23
903, 23
1580, 23
1581, 23
1582, 23
1583, 23
1584, 23
1585, 23
1586, 23
1587, 2
1588, 17
1589, 23
1590, 23
1591, 12
1592, 4
1593, 17
1594, 11
1595, 23
1596, 23
1597, 23
1598, 23
1599, 23
1600, 5
1601, 6
1602, 6
1603, 10
1604, 23
1605, 6
1606, 23
1607, 5
1608, 23
1609, 23
1610, 12
491, 10
1611, 23
1612, 5
1613, 2
1614, 2
1615, 23
1616, 23
1617, 23
1618, 26
1619, 6
1620, 3
1621, 14
1622, 26
1623, 9
1624, 17
1625, 14
1626, 14
1627, 14
1628, 3
998, 3
1629, 14
1630, 14
1631, 1
1632, 14
1633, 14
1634, 17
1635, 17
1636, 1
1637, 24
1638, 24
1639, 14
1640, 14
1641, 14
1642, 14
1643, 17
1644, 1
1645, 9
1646, 14
1647, 14
1648, 14
1649, 14
1650, 17
1651, 14
1652, 2
1653, 3
1654, 6
1655, 14
1656, 14
1025, 7
1657, 22
1366, 14
1658, 14
1659, 14
1660, 9
1661, 1
1662, 6
1663, 8
1664, 18
1665, 14
1666, 17
1667, 2
348, 1
1668, 17
1669, 24
492, 1
1670, 3
1671, 17
1672, 13
1673, 13
1674, 24
1675, 3
1676, 23
1677, 9
1678, 6
1679, 3
1680, 6
1681, 3
1682, 14
1683, 6
1684, 1
1685, 3
1686, 6
1687, 2
1688, 24
1689, 14
1690, 9
1691, 6
1692, 6
1693, 6
1694, 14
290, 1
1695, 14
1696, 6
1697, 3
1698, 6
1699, 6
1700, 6
1701, 6
1702, 3
1703, 5
1704, 9
1705, 19
1706, 9
1707, 6
1708, 6
1709, 6
1710, 22
1711, 1
1712, 6
1713, 6
1714, 6
1715, 6
1716, 6
1717, 3
1718, 6
1719, 3
1720, 6
1721, 9
1722, 6
1723, 1
1724, 1
1725, 1
1726, 6
1727, 9
1728, 6
1729, 6
1730, 23
1731, 12
1732, 6
1733, 6
1734, 17
1735, 19
1736, 3
1737, 4
1738, 4
1739, 3
1740, 6
1741, 23
1359, 3
1742, 6
1743, 6
1744, 1
1506, 23
1745, 24
1746, 24
1747, 6
1748, 2
1749, 14
1750, 17
1751, 3
345, 4
1752, 5
1753, 4
1754, 17
1755, 3
1756, 17
1757, 6
403, 4
1758, 23
1759, 6
1760, 14
1761, 23
1762, 17
1763, 6
1764, 21
1002, 17
1765, 1
1766, 1
1767, 1
1768, 6
346, 8
1769, 24
1770, 24
1771, 5
1772, 6
1773, 3
1774, 3
1775, 23
1776, 23
1777, 2
1778, 14
1779, 24
1780, 3
1781, 14
1782, 6
1783, 27
1784, 11
1785, 24
1786, 3
1787, 3
1788, 7
1789, 14
1790, 6
1791, 2
1792, 1
1793, 1
1794, 6
1795, 6
1796, 2
1797, 7
1798, 6
1799, 5
1800, 10
1801, 6
1802, 6
1803, 3
1804, 7
1805, 23
1806, 6
1807, 6
1808, 6
1809, 3
651, 8
1810, 12
1811, 6
1812, 6
1813, 4
1814, 6
1815, 3
1816, 12
1817, 10
1818, 11
1819, 6
1820, 11
1821, 11
1822, 6
1823, 6
1824, 3
1825, 12
1826, 6
1827, 11
1828, 3
1829, 11
1830, 3
1831, 24
1832, 6
1833, 3
1834, 6
1835, 24
1836, 1
1837, 6
1838, 11
1839, 11
1840, 11
1841, 11
1842, 14
1843, 11
1844, 6
1845, 6
1846, 6
1847, 14
1848, 6
1849, 6
1850, 6
1851, 14
1852, 3
1853, 6
1854, 3
1855, 6
1856, 6
1857, 6
611, 6
1858, 12
1859, 24
1860, 3
1861, 9
1862, 23
1863, 3
1864, 3
1865, 3
1866, 3
1867, 3
1868, 6
1869, 3
1870, 9
1871, 6
1872, 6
1873, 14
1874, 6
1875, 12
1876, 3
1877, 12
1878, 8
1879, 26
1880, 14
1881, 3
1882, 8
1883, 24
1884, 6
1885, 14
1886, 6
1887, 23
1888, 23
1889, 11
1890, 11
1891, 6
1892, 6
1893, 6
1894, 6
1895, 6
1896, 6
1897, 14
1898, 6
1899, 5
1900, 9
1901, 3
1902, 6
1903, 6
1904, 6
1905, 8
1906, 3
1907, 6
1908, 3
1909, 3
1910, 12
1911, 14
1912, 6
1913, 2
1914, 6
1915, 8
1916, 6
1917, 6
1918, 2
1919, 2
1920, 8
1921, 12
1922, 8
1923, 8
924, 6
1924, 6
1925, 3
1926, 12
1927, 14
1928, 12
1929, 14
1930, 6
1931, 6
1932, 6
1933, 8
1934, 6
1935, 6
1936, 12
1937, 23
1938, 5
1939, 3
1940, 14
1941, 12
1942, 21
1943, 14
1944, 6
1945, 6
1946, 23
1947, 23
1948, 12
1949, 12
1950, 8
1951, 12
1952, 6
1953, 11
1954, 8
1955, 8
1004, 12
1610, 12
1956, 12
1957, 6
1958, 12
1959, 8
1960, 8
1961, 13
1962, 12
1963, 12
1964, 12
118, 1
1965, 8
1966, 8
1967, 6
1968, 6
1969, 12
1970, 12
1971, 12
1972, 12
1973, 19
1974, 3
1975, 12
1976, 12
1977, 12
1978, 12
1979, 12
477, 12
1980, 6
1981, 6
1982, 6
1983, 12
1984, 14
1985, 10
1986, 13
1987, 5
1443, 11
1988, 6
609, 8
1989, 6
1990, 6
1991, 6
1992, 6
1993, 6
1994, 6
1995, 12
1996, 12
1997, 6
1998, 6
1999, 6
2000, 24
2001, 3
2002, 3
2003, 3
2004, 24
2005, 8
637, 8
2006, 6
2007, 11
2008, 12
2009, 11
2010, 6
2011, 6
2012, 6
2013, 6
2014, 6
2015, 15
2016, 6
2017, 9
2018, 6
2019, 12
2020, 6
2021, 3
2022, 6
2023, 23
2024, 8
1066, 10
2025, 8
2026, 6
2027, 3
2028, 3
2029, 3
2030, 24
2031, 3
2032, 3
2033, 12
2034, 6
2035, 6
2036, 12
2037, 6
2038, 24
2039, 8
1215, 12
1384, 24
2040, 3
2041, 11
2042, 24
2043, 3
2044, 6
2045, 6
2046, 12
2047, 12
966, 6
2048, 12
2049, 6
2050, 12
2051, 6
2052, 6
2053, 12
2054, 12
2055, 6
2056, 11
2057, 12
2058, 11
634, 11
2059, 6
2060, 6
2061, 1
2062, 1
456, 11
2063, 6
1520, 12
2064, 8
922, 11
2065, 6
2066, 3
2067, 6
2068, 4
2069, 10
1315, 8
2070, 11
2071, 6
2072, 1
2073, 12
2074, 6
2075, 6
2076, 24
2077, 6
2078, 6
2079, 6
2080, 6
2081, 6
2082, 23
603, 6
2083, 9
2084, 6
2085, 6
1429, 6
2086, 6
2087, 6
2088, 6
2089, 6
2090, 6
2091, 6
2092, 4
2093, 4
2094, 4
2095, 6
2096, 1
720, 6
2097, 28
2098, 6
2099, 2
2100, 24
2101, 6
2102, 6
2103, 24
2104, 24
2105, 24
2106, 24
2107, 3
599, 6
2108, 3
2109, 6
2110, 6
617, 6
2111, 6
2112, 6
2113, 12
2114, 12
2115, 2
2116, 2
2117, 2
2118, 2
436, 2
2119, 3
2120, 4
2121, 6
2122, 6
2123, 2
2124, 4
2125, 4
2126, 4
2127, 3
2128, 3
2129, 3
2130, 24
2131, 12
2132, 3
2133, 12
2134, 18
2135, 1
2136, 23
2137, 1
2138, 14
2139, 14
2140, 23
2141, 1
2142, 1
2143, 23
2144, 23
2145, 1
2146, 23
2147, 23
2148, 17
2149, 1
2150, 17
2151, 23
2152, 16
2153, 23
2154, 23
2155, 1
594, 1
295, 1
2156, 5
2157, 1
2158, 1
2159, 2
2160, 1
2161, 2
2162, 5
2163, 8
2164, 5
2165, 12
2166, 1
2167, 1
2168, 1
2169, 1
2170, 2
2171, 1
2172, 1
2173, 23
2174, 1
2175, 3
2176, 1
2177, 1
2178, 1
2179, 1
2180, 17
2181, 1
458, 1
2182, 24
2183, 28
2184, 1
2185, 1
2050, 12
2186, 1
2187, 1
2188, 2
2189, 5
2190, 12
1921, 12
2191, 24
2192, 2
2193, 2
2194, 23
2195, 23
2196, 28
2197, 22
2198, 5
2199, 1
364, 1
2200, 1
2201, 5
2202, 11
2203, 5
2204, 2
2205, 5
2206, 1
2207, 5
2208, 5
2209, 18
2210, 13
2211, 21
2212, 12
2213, 19
2214, 21
2215, 19
2216, 19
2217, 1
2218, 21
1342, 10
2219, 13
2220, 19
1963, 12
2221, 10
2222, 21
2223, 5
2224, 13
2225, 19
2226, 13
2227, 2
2228, 5
2229, 13
2230, 22
2231, 1
2232, 21
2233, 5
2234, 22
2235, 5
2236, 18
2237, 5
2238, 1
2239, 22
2240, 19
2241, 21
2242, 21
2243, 21
2244, 19
2245, 19
2246, 2
2247, 2
2248, 23
2249, 19
2250, 19
2251, 12
2252, 22
2253, 21
2254, 13
2255, 19
2256, 19
2257, 22
2258, 19
2259, 19
2260, 22
2261, 19
2262, 19
2263, 19
2264, 2
2265, 22
2266, 19
2267, 21
2268, 19
2269, 19
2270, 19
2271, 5
2272, 22
2273, 19
2274, 19
2275, 22
2276, 3
2277, 22
2278, 3
2279, 21
2280, 22
2281, 19
2282, 2
2283, 19
2284, 19
2285, 21
2286, 19
2287, 19
2288, 2
2289, 3
2290, 4
2291, 2
2292, 4
2293, 8
2294, 13
2295, 4
2296, 3
2297, 13
2298, 22
2299, 21
2300, 4
2301, 10
2302, 4
2303, 22
744, 20
2304, 13
2305, 22
2306, 3
2307, 3
2308, 5
2309, 3
2310, 3
2311, 5
2312, 24
2313, 2
2314, 3
2315, 3
2316, 24
2317, 5
2318, 3
2319, 17
2320, 3
2321, 3
2322, 5
2323, 3
2324, 17
2325, 17
2326, 3
2327, 2
2328, 3
2329, 3
2330, 3
2331, 3
2332, 3
2333, 5
453, 1
1774, 3
2334, 3
2335, 5
2336, 5
2337, 19
2338, 5
2278, 3
2339, 3
1867, 3
2340, 21
2341, 3
2342, 17
2343, 3
2344, 18
2345, 3
2346, 24
2347, 17
2348, 2
2349, 3
2350, 3
2351, 2
2352, 19
2353, 17
2354, 17
984, 3
2355, 3
2356, 2
2357, 5
2358, 5
2296, 3
2359, 3
2360, 2
2361, 2
2362, 3
2363, 3
2364, 17
2365, 3
2366, 2
2367, 5
2368, 3
2369, 2
2370, 3
2371, 5
2372, 3
2373, 6
2374, 3
2375, 2
2376, 5
2377, 3
2378, 3
2379, 3
2380, 24
2170, 2
2381, 3
1824, 3
2382, 3
2383, 3
2384, 2
2385, 3
2386, 3
2387, 5
2388, 5
2389, 3
2390, 2
2391, 3
2392, 3
2393, 2
2394, 3
2395, 3
2396, 3
2397, 24
2398, 3
2399, 2
2400, 3
2401, 2
2402, 24
2403, 3
2404, 2
1398, 3
2405, 3
2406, 6
2407, 2
439, 3
1479, 2
2408, 3
2409, 17
2410, 5
2411, 24
2412, 3
